timestamp_ms,endpoint,status,latency_ms,success,error
1784916396933,inventory,200,7.5,1,
1784916396949,order,200,10.55,1,
1784916396950,product,200,17.79,1,
1784916396953,inventory,200,9.4,1,
1784916396969,order,200,4.31,1,
1784916396970,product,200,4.06,1,
1784916396973,inventory,200,4.96,1,
1784916396989,order,200,4.02,1,
1784916396990,product,200,4.07,1,
1784916396993,inventory,200,3.91,1,
1784916397009,order,200,3.74,1,
1784916397010,product,200,3.57,1,
1784916397013,inventory,200,3.41,1,
1784916397029,order,200,3.27,1,
1784916397030,product,200,3.0,1,
1784916397034,inventory,200,2.85,1,
1784916397049,order,200,2.94,1,
1784916397050,product,200,2.44,1,
1784916397054,inventory,200,2.1,1,
1784916397069,order,200,3.4,1,
1784916397071,product,200,3.53,1,
1784916397074,inventory,200,2.92,1,
1784916397090,order,200,3.85,1,
1784916397091,product,200,3.21,1,
1784916397094,inventory,200,3.17,1,
1784916397110,order,200,3.38,1,
1784916397111,product,200,3.43,1,
1784916397115,inventory,200,3.58,1,
1784916397130,order,200,3.69,1,
1784916397131,product,200,3.45,1,
1784916397135,inventory,200,2.97,1,
1784916397150,order,200,4.5,1,
1784916397151,product,200,3.0,1,
1784916397155,inventory,200,3.18,1,
1784916397170,order,200,4.01,1,
1784916397171,product,200,3.77,1,
1784916397175,inventory,200,3.5,1,
1784916397191,order,200,4.34,1,
1784916397191,product,200,3.57,1,
1784916397195,inventory,200,3.23,1,
1784916397211,order,200,4.67,1,
1784916397212,product,200,3.79,1,
1784916397215,inventory,200,2.97,1,
1784916397231,order,200,3.34,1,
1784916397232,product,200,3.18,1,
1784916397236,inventory,200,2.72,1,
1784916397251,order,200,3.15,1,
1784916397252,product,200,2.42,1,
1784916397256,inventory,200,2.6,1,
1784916397271,order,200,2.81,1,
1784916397272,product,200,2.13,1,
1784916397276,inventory,200,1.72,1,
1784916397291,order,200,2.9,1,
1784916397292,product,200,2.26,1,
1784916397296,inventory,200,1.8,1,
1784916397311,order,200,2.69,1,
1784916397312,product,200,2.08,1,
1784916397316,inventory,200,1.71,1,
1784916397332,order,200,9.57,1,
1784916397333,product,200,9.18,1,
1784916397336,inventory,200,8.65,1,
1784916397352,order,200,5.17,1,
1784916397353,product,200,4.55,1,
1784916397357,inventory,200,2.2,1,
1784916397372,order,200,2.13,1,
1784916397373,product,200,1.97,1,
1784916397377,inventory,200,1.61,1,
1784916397392,order,200,2.21,1,
1784916397393,product,200,1.72,1,
1784916397397,inventory,200,1.61,1,
1784916397412,order,200,2.45,1,
1784916397413,product,200,2.09,1,
1784916397417,inventory,200,1.77,1,
1784916397432,order,200,2.31,1,
1784916397433,product,200,1.86,1,
1784916397437,inventory,200,2.29,1,
1784916397452,order,200,2.32,1,
1784916397453,product,200,1.99,1,
1784916397457,inventory,200,1.99,1,
1784916397472,order,200,2.63,1,
1784916397473,product,200,2.21,1,
1784916397477,inventory,200,2.09,1,
1784916397493,order,200,2.29,1,
1784916397493,product,200,2.23,1,
1784916397497,inventory,200,1.64,1,
1784916397513,order,200,2.31,1,
1784916397514,product,200,1.93,1,
1784916397517,inventory,200,2.03,1,
1784916397533,order,200,3.93,1,
1784916397534,product,200,3.16,1,
1784916397538,inventory,200,3.38,1,
1784916397553,order,200,3.57,1,
1784916397554,product,200,3.31,1,
1784916397558,inventory,200,3.23,1,
1784916397573,order,200,4.38,1,
1784916397574,product,200,3.67,1,
1784916397578,inventory,200,3.04,1,
1784916397593,order,200,4.38,1,
1784916397594,product,200,3.73,1,
1784916397598,inventory,200,3.04,1,
1784916397613,order,200,3.8,1,
1784916397614,product,200,3.52,1,
1784916397618,inventory,200,3.21,1,
1784916397634,order,200,2.87,1,
1784916397634,product,200,2.24,1,
1784916397638,inventory,200,2.95,1,
1784916397654,order,200,3.01,1,
1784916397654,product,200,2.53,1,
1784916397658,inventory,200,1.71,1,
1784916397674,order,200,2.51,1,
1784916397674,product,200,1.95,1,
1784916397678,inventory,200,1.73,1,
1784916397694,order,200,2.69,1,
1784916397695,product,200,2.05,1,
1784916397698,inventory,200,1.91,1,
1784916397714,order,200,2.6,1,
1784916397715,product,200,1.96,1,
1784916397719,inventory,200,2.04,1,
1784916397734,order,200,4.9,1,
1784916397735,product,200,3.62,1,
1784916397739,inventory,200,4.59,1,
1784916397754,order,200,3.5,1,
1784916397755,product,200,2.98,1,
1784916397759,inventory,200,2.19,1,
1784916397774,order,200,2.48,1,
1784916397775,product,200,2.25,1,
1784916397779,inventory,200,2.17,1,
1784916397795,product,200,2.55,1,
1784916397795,order,200,3.09,1,
1784916397799,inventory,200,2.06,1,
1784916397815,product,200,2.29,1,
1784916397815,order,200,2.8,1,
1784916397819,inventory,200,2.3,1,
1784916397835,product,200,2.3,1,
1784916397835,order,200,2.82,1,
1784916397839,inventory,200,2.24,1,
1784916397855,order,200,3.07,1,
1784916397856,product,200,2.16,1,
1784916397859,inventory,200,1.88,1,
1784916397875,order,200,2.63,1,
1784916397876,product,200,2.47,1,
1784916397880,inventory,200,1.96,1,
1784916397895,order,200,2.92,1,
1784916397896,product,200,2.09,1,
1784916397900,inventory,200,2.11,1,
1784916397916,order,200,2.77,1,
1784916397916,product,200,1.98,1,
1784916397920,inventory,200,2.0,1,
1784916397936,order,200,3.19,1,
1784916397936,product,200,2.48,1,
1784916397940,inventory,200,2.14,1,
1784916397956,order,200,2.79,1,
1784916397957,product,200,2.07,1,
1784916397960,inventory,200,1.92,1,
1784916397976,order,200,2.93,1,
1784916397977,product,200,2.19,1,
1784916397980,inventory,200,2.04,1,
1784916397996,order,200,2.49,1,
1784916397997,product,200,2.15,1,
1784916398000,inventory,200,1.85,1,
1784916398016,order,200,2.45,1,
1784916398017,product,200,1.88,1,
1784916398020,inventory,200,1.82,1,
1784916398036,order,200,2.64,1,
1784916398037,product,200,2.05,1,
1784916398040,inventory,200,1.97,1,
1784916398056,order,200,2.93,1,
1784916398057,product,200,2.36,1,
1784916398061,inventory,200,2.16,1,
1784916398077,order,200,3.79,1,
1784916398077,product,200,3.33,1,
1784916398081,inventory,200,3.35,1,
1784916398097,order,200,4.25,1,
1784916398097,product,200,4.06,1,
1784916398101,inventory,200,3.07,1,
1784916398117,order,200,4.21,1,
1784916398117,product,200,3.75,1,
1784916398121,inventory,200,3.57,1,
1784916398137,order,200,33.3,1,
1784916398138,product,200,6.51,1,
1784916398141,inventory,200,8.99,1,
1784916398158,product,200,9.42,1,
1784916398162,inventory,200,25.59,1,
1784916398170,order,200,7.87,1,
1784916398179,product,200,7.69,1,
1784916398187,inventory,200,16.1,1,
1784916398191,order,200,13.77,1,
1784916398199,product,200,3.6,1,
1784916398207,inventory,200,2.45,1,
1784916398211,order,200,3.11,1,
1784916398219,product,200,2.24,1,
1784916398227,inventory,200,2.88,1,
1784916398231,order,200,2.42,1,
1784916398239,product,200,2.74,1,
1784916398248,inventory,200,2.3,1,
1784916398251,order,200,1.86,1,
1784916398259,product,200,6.01,1,
1784916398268,inventory,200,2.0,1,
1784916398271,order,200,1.8,1,
1784916398279,product,200,1.98,1,
1784916398288,inventory,200,2.98,1,
1784916398291,order,200,3.35,1,
1784916398300,product,200,3.23,1,
1784916398308,inventory,200,3.35,1,
1784916398311,order,200,3.13,1,
1784916398320,product,200,3.66,1,
1784916398328,inventory,200,4.09,1,
1784916398332,order,200,3.28,1,
1784916398340,product,200,3.58,1,
1784916398348,inventory,200,2.95,1,
1784916398352,order,200,3.27,1,
1784916398360,product,200,3.3,1,
1784916398368,inventory,200,3.02,1,
1784916398372,order,200,3.79,1,
1784916398380,product,200,3.32,1,
1784916398389,inventory,200,3.41,1,
1784916398392,order,200,3.51,1,
1784916398400,product,200,3.46,1,
1784916398409,inventory,200,2.8,1,
1784916398412,order,200,2.18,1,
1784916398420,product,200,2.08,1,
1784916398429,inventory,200,2.07,1,
1784916398433,order,200,1.86,1,
1784916398441,product,200,1.93,1,
1784916398449,inventory,200,2.02,1,
1784916398453,order,200,1.87,1,
1784916398461,product,200,2.16,1,
1784916398469,inventory,200,1.96,1,
1784916398473,order,200,1.91,1,
1784916398481,product,200,2.26,1,
1784916398489,inventory,200,2.15,1,
1784916398493,order,200,1.97,1,
1784916398501,product,200,2.06,1,
1784916398509,inventory,200,2.02,1,
1784916398513,order,200,2.0,1,
1784916398521,product,200,5.54,1,
1784916398530,inventory,200,5.38,1,
1784916398533,order,200,7.85,1,
1784916398542,product,200,9.06,1,
1784916398550,inventory,200,4.15,1,
1784916398553,order,200,4.48,1,
1784916398562,product,200,2.42,1,
1784916398570,inventory,200,3.02,1,
1784916398573,order,200,2.48,1,
1784916398582,product,200,2.01,1,
1784916398590,inventory,200,2.27,1,
1784916398594,order,200,1.96,1,
1784916398602,product,200,2.36,1,
1784916398610,inventory,200,2.13,1,
1784916398614,order,200,2.14,1,
1784916398622,product,200,2.31,1,
1784916398631,inventory,200,2.19,1,
1784916398634,order,200,2.22,1,
1784916398642,product,200,1.85,1,
1784916398651,inventory,200,2.34,1,
1784916398654,order,200,2.33,1,
1784916398662,product,200,2.14,1,
1784916398671,inventory,200,2.66,1,
1784916398674,order,200,2.07,1,
1784916398682,product,200,1.88,1,
1784916398691,inventory,200,1.92,1,
1784916398694,order,200,2.19,1,
1784916398702,product,200,2.25,1,
1784916398711,inventory,200,2.38,1,
1784916398714,order,200,1.93,1,
1784916398723,product,200,2.27,1,
1784916398731,inventory,200,2.23,1,
1784916398734,order,200,1.98,1,
1784916398743,product,200,1.9,1,
1784916398751,inventory,200,2.08,1,
1784916398754,order,200,1.99,1,
1784916398763,product,200,2.54,1,
1784916398771,inventory,200,2.32,1,
1784916398774,order,200,1.94,1,
1784916398783,product,200,2.16,1,
1784916398792,inventory,200,2.32,1,
1784916398795,order,200,2.08,1,
1784916398803,product,200,1.94,1,
1784916398812,inventory,200,2.25,1,
1784916398815,order,200,2.05,1,
1784916398823,product,200,2.34,1,
