timestamp_ms,endpoint,status,latency_ms,success,error
1784875742306,order,200,5.06,1,
1784875742307,product,200,4.33,1,
1784875742323,inventory,200,4.88,1,
1784875742326,order,200,5.07,1,
1784875742328,product,200,4.49,1,
1784875742343,inventory,200,4.83,1,
1784875742346,order,200,6.25,1,
1784875742348,product,200,4.78,1,
1784875742363,inventory,200,5.34,1,
1784875742367,order,200,6.08,1,
1784875742368,product,200,4.82,1,
1784875742384,inventory,200,4.52,1,
1784875742387,order,200,5.25,1,
1784875742388,product,200,4.52,1,
1784875742404,inventory,200,4.85,1,
1784875742407,order,200,6.03,1,
1784875742409,product,200,4.36,1,
1784875742424,inventory,200,4.31,1,
1784875742427,order,200,5.21,1,
1784875742429,product,200,4.6,1,
1784875742444,inventory,200,8.3,1,
1784875742449,order,200,11.43,1,
1784875742449,product,200,18.23,1,
1784875742464,inventory,200,29.55,1,
1784875742469,order,200,11.38,1,
1784875742471,product,200,39.25,1,
1784875742490,order,200,13.83,1,
1784875742494,inventory,200,18.55,1,
1784875742510,product,200,6.96,1,
1784875742510,order,200,7.48,1,
1784875742514,inventory,200,8.19,1,
1784875742530,product,200,4.98,1,
1784875742531,order,200,4.09,1,
1784875742534,inventory,200,3.21,1,
1784875742550,product,200,3.44,1,
1784875742551,order,200,3.2,1,
1784875742554,inventory,200,2.97,1,
1784875742570,product,200,4.94,1,
1784875742571,order,200,3.21,1,
1784875742574,inventory,200,3.44,1,
1784875742590,product,200,8.44,1,
1784875742591,order,200,6.06,1,
1784875742594,inventory,200,4.94,1,
1784875742611,product,200,3.11,1,
1784875742611,order,200,2.89,1,
1784875742615,inventory,200,2.33,1,
1784875742631,product,200,3.57,1,
1784875742631,order,200,3.15,1,
1784875742635,inventory,200,2.56,1,
1784875742651,product,200,3.42,1,
1784875742651,order,200,2.94,1,
1784875742655,inventory,200,2.37,1,
1784875742671,product,200,3.33,1,
1784875742672,order,200,3.29,1,
1784875742675,inventory,200,2.64,1,
1784875742691,product,200,4.58,1,
1784875742692,order,200,4.67,1,
1784875742695,inventory,200,4.75,1,
1784875742711,product,200,5.44,1,
1784875742712,order,200,4.94,1,
1784875742716,inventory,200,4.49,1,
1784875742732,order,200,5.21,1,
1784875742732,product,200,5.89,1,
1784875742736,inventory,200,5.18,1,
1784875742752,product,200,5.37,1,
1784875742752,order,200,4.82,1,
1784875742756,inventory,200,4.51,1,
1784875742772,product,200,5.5,1,
1784875742773,order,200,3.84,1,
1784875742777,inventory,200,4.05,1,
1784875742792,product,200,4.75,1,
1784875742793,order,200,4.74,1,
1784875742799,inventory,200,4.92,1,
1784875742812,product,200,4.72,1,
1784875742813,order,200,4.94,1,
1784875742819,inventory,200,4.22,1,
1784875742832,product,200,5.24,1,
1784875742833,order,200,4.59,1,
1784875742840,inventory,200,3.84,1,
1784875742853,order,200,9.54,1,
1784875742854,product,200,15.33,1,
1784875742860,inventory,200,20.04,1,
1784875742873,order,200,12.24,1,
1784875742874,product,200,24.21,1,
1784875742880,inventory,200,21.7,1,
1784875742894,order,200,38.53,1,
1784875742899,product,200,15.4,1,
1784875742902,inventory,200,7.7,1,
1784875742919,product,200,5.56,1,
1784875742922,inventory,200,4.34,1,
1784875742932,order,200,2.43,1,
1784875742939,product,200,3.8,1,
1784875742942,inventory,200,3.46,1,
1784875742952,order,200,3.68,1,
1784875742959,product,200,3.18,1,
1784875742962,inventory,200,2.64,1,
1784875742973,order,200,3.64,1,
1784875742979,product,200,3.87,1,
1784875742982,inventory,200,4.44,1,
1784875742993,order,200,4.4,1,
1784875742999,product,200,4.23,1,
1784875743002,inventory,200,4.43,1,
1784875743013,order,200,4.66,1,
1784875743019,product,200,4.23,1,
1784875743023,inventory,200,4.44,1,
1784875743033,order,200,4.41,1,
1784875743040,product,200,4.36,1,
1784875743043,inventory,200,5.12,1,
1784875743053,order,200,4.63,1,
1784875743060,product,200,4.49,1,
1784875743063,inventory,200,4.97,1,
1784875743073,order,200,4.69,1,
1784875743080,product,200,4.43,1,
1784875743083,inventory,200,4.65,1,
1784875743093,order,200,4.28,1,
1784875743100,product,200,4.08,1,
1784875743103,inventory,200,5.15,1,
1784875743114,order,200,4.04,1,
1784875743120,product,200,4.5,1,
1784875743124,inventory,200,4.31,1,
1784875743134,order,200,4.56,1,
1784875743140,product,200,4.58,1,
1784875743144,inventory,200,5.05,1,
1784875743154,order,200,4.06,1,
1784875743161,product,200,4.11,1,
1784875743164,inventory,200,4.38,1,
1784875743174,order,200,4.11,1,
1784875743181,product,200,3.98,1,
1784875743184,inventory,200,4.26,1,
1784875743194,order,200,3.98,1,
1784875743201,product,200,4.09,1,
1784875743204,inventory,200,3.71,1,
1784875743214,order,200,4.26,1,
1784875743221,product,200,4.22,1,
1784875743224,inventory,200,4.0,1,
1784875743235,order,200,5.41,1,
1784875743241,product,200,4.07,1,
1784875743244,inventory,200,6.34,1,
1784875743255,order,200,17.76,1,
1784875743262,product,200,38.57,1,
1784875743265,inventory,200,17.42,1,
1784875743285,inventory,200,21.39,1,
1784875743298,order,200,13.66,1,
1784875743300,product,200,12.63,1,
1784875743306,inventory,200,15.15,1,
1784875743319,order,200,16.98,1,
1784875743320,product,200,15.8,1,
1784875743326,inventory,200,6.07,1,
1784875743339,order,200,16.39,1,
1784875743341,product,200,21.33,1,
1784875743347,inventory,200,29.73,1,
1784875743359,order,200,9.55,1,
1784875743362,product,200,10.96,1,
1784875743376,inventory,200,3.5,1,
1784875743379,order,200,5.64,1,
1784875743382,product,200,6.77,1,
1784875743397,inventory,200,5.37,1,
1784875743400,order,200,8.14,1,
1784875743402,product,200,6.38,1,
1784875743417,inventory,200,4.06,1,
1784875743420,order,200,8.02,1,
1784875743422,product,200,11.51,1,
1784875743437,inventory,200,7.19,1,
1784875743443,order,200,11.21,1,
1784875743443,product,200,13.21,1,
1784875743457,inventory,200,4.21,1,
1784875743463,order,200,4.41,1,
1784875743463,product,200,4.99,1,
1784875743477,inventory,200,2.75,1,
1784875743483,product,200,4.23,1,
1784875743483,order,200,4.02,1,
1784875743497,inventory,200,3.12,1,
1784875743503,product,200,2.98,1,
1784875743503,order,200,3.3,1,
1784875743517,inventory,200,2.72,1,
1784875743523,product,200,3.83,1,
1784875743524,order,200,3.6,1,
1784875743538,inventory,200,3.35,1,
1784875743544,product,200,3.37,1,
1784875743544,order,200,3.21,1,
1784875743558,inventory,200,3.03,1,
1784875743564,product,200,2.73,1,
1784875743564,order,200,2.59,1,
1784875743578,inventory,200,2.75,1,
1784875743584,product,200,3.41,1,
1784875743584,order,200,3.26,1,
1784875743598,inventory,200,2.92,1,
1784875743604,product,200,3.59,1,
1784875743604,order,200,3.42,1,
1784875743618,inventory,200,3.2,1,
1784875743624,order,200,3.31,1,
1784875743624,product,200,3.52,1,
1784875743638,inventory,200,2.86,1,
1784875743644,order,200,4.17,1,
1784875743644,product,200,4.65,1,
1784875743659,inventory,200,9.1,1,
1784875743664,product,200,16.85,1,
1784875743665,order,200,18.7,1,
1784875743679,inventory,200,5.69,1,
1784875743684,product,200,7.69,1,
1784875743685,order,200,5.7,1,
1784875743699,inventory,200,3.25,1,
1784875743705,order,200,3.21,1,
1784875743705,product,200,3.53,1,
1784875743719,inventory,200,3.67,1,
1784875743725,product,200,3.61,1,
1784875743725,order,200,3.36,1,
1784875743739,inventory,200,4.21,1,
1784875743745,order,200,3.89,1,
1784875743745,product,200,4.25,1,
1784875743759,inventory,200,3.44,1,
1784875743765,product,200,3.79,1,
1784875743765,order,200,3.51,1,
1784875743779,inventory,200,2.87,1,
1784875743785,order,200,4.62,1,
1784875743785,product,200,5.01,1,
1784875743800,inventory,200,4.1,1,
1784875743805,product,200,5.24,1,
1784875743806,order,200,6.18,1,
1784875743820,inventory,200,4.57,1,
1784875743826,product,200,4.57,1,
1784875743826,order,200,4.88,1,
1784875743840,inventory,200,4.43,1,
1784875743846,product,200,4.4,1,
1784875743846,order,200,4.16,1,
1784875743860,inventory,200,4.23,1,
1784875743866,product,200,3.94,1,
1784875743866,order,200,3.95,1,
1784875743880,inventory,200,4.41,1,
1784875743886,product,200,5.32,1,
1784875743886,order,200,5.08,1,
1784875743900,inventory,200,4.29,1,
1784875743906,product,200,5.26,1,
1784875743907,order,200,4.91,1,
1784875743921,inventory,200,4.32,1,
1784875743926,product,200,6.05,1,
1784875743927,order,200,5.75,1,
1784875743941,inventory,200,4.27,1,
1784875743947,product,200,5.2,1,
1784875743947,order,200,4.91,1,
1784875743961,inventory,200,4.6,1,
1784875743967,order,200,4.39,1,
1784875743967,product,200,4.83,1,
1784875743981,inventory,200,4.57,1,
1784875743987,product,200,4.67,1,
1784875743987,order,200,4.35,1,
1784875744001,inventory,200,4.47,1,
1784875744007,product,200,4.29,1,
1784875744007,order,200,4.5,1,
1784875744021,inventory,200,4.1,1,
1784875744027,product,200,5.75,1,
1784875744028,order,200,5.42,1,
1784875744042,inventory,200,4.25,1,
1784875744047,product,200,11.98,1,
1784875744048,order,200,9.91,1,
1784875744062,inventory,200,26.59,1,
1784875744068,product,200,34.69,1,
1784875744072,order,200,10.45,1,
1784875744088,inventory,200,6.94,1,
1784875744092,order,200,15.37,1,
1784875744102,product,200,9.66,1,
1784875744109,inventory,200,12.91,1,
1784875744112,order,200,7.99,1,
1784875744123,product,200,5.95,1,
1784875744129,inventory,200,5.83,1,
1784875744132,order,200,5.61,1,
1784875744143,product,200,4.56,1,
1784875744149,inventory,200,4.35,1,
1784875744153,order,200,4.52,1,
1784875744163,product,200,3.37,1,
1784875744169,inventory,200,3.29,1,
1784875744173,order,200,3.01,1,
1784875744183,product,200,3.79,1,
1784875744189,inventory,200,4.25,1,
1784875744193,order,200,3.93,1,
1784875744203,product,200,4.0,1,
1784875744209,inventory,200,4.33,1,
1784875744213,order,200,4.6,1,
1784875744223,product,200,3.98,1,
1784875744230,inventory,200,4.23,1,
1784875744233,order,200,4.35,1,
1784875744243,product,200,4.59,1,
1784875744250,inventory,200,4.49,1,
1784875744253,order,200,4.21,1,
1784875744264,product,200,4.29,1,
1784875744270,inventory,200,4.27,1,
1784875744273,order,200,4.7,1,
1784875744284,product,200,4.16,1,
1784875744290,inventory,200,4.25,1,
1784875744294,order,200,4.86,1,
1784875744304,product,200,3.97,1,
1784875744310,inventory,200,4.54,1,
1784875744314,order,200,3.95,1,
1784875744324,product,200,3.81,1,
1784875744330,inventory,200,3.86,1,
1784875744335,order,200,4.24,1,
1784875744344,product,200,3.97,1,
1784875744351,inventory,200,3.91,1,
1784875744355,order,200,4.25,1,
1784875744364,product,200,4.51,1,
1784875744371,inventory,200,3.94,1,
1784875744375,order,200,4.08,1,
1784875744385,product,200,4.14,1,
1784875744391,inventory,200,4.49,1,
1784875744395,order,200,4.08,1,
1784875744405,product,200,4.21,1,
1784875744411,inventory,200,4.04,1,
1784875744415,order,200,4.91,1,
1784875744425,product,200,4.03,1,
1784875744431,inventory,200,4.56,1,
1784875744435,order,200,4.6,1,
1784875744445,product,200,5.31,1,
1784875744451,inventory,200,27.61,1,
1784875744456,order,200,10.84,1,
1784875744465,product,200,17.88,1,
1784875744476,order,200,12.38,1,
1784875744479,inventory,200,14.36,1,
1784875744485,product,200,6.42,1,
1784875744496,order,200,8.88,1,
1784875744499,inventory,200,8.97,1,
1784875744505,product,200,7.77,1,
1784875744516,order,200,6.8,1,
1784875744519,inventory,200,6.78,1,
1784875744526,product,200,4.33,1,
1784875744536,order,200,4.83,1,
1784875744540,inventory,200,4.41,1,
1784875744546,product,200,3.97,1,
1784875744556,order,200,4.2,1,
1784875744560,inventory,200,3.82,1,
1784875744566,product,200,2.9,1,
1784875744577,order,200,3.16,1,
1784875744580,inventory,200,2.77,1,
1784875744586,product,200,2.56,1,
1784875744597,order,200,3.24,1,
1784875744600,inventory,200,2.46,1,
1784875744606,product,200,3.09,1,
1784875744617,order,200,3.1,1,
1784875744620,inventory,200,2.25,1,
1784875744627,product,200,2.37,1,
1784875744637,order,200,2.82,1,
1784875744640,inventory,200,2.7,1,
1784875744647,product,200,2.91,1,
1784875744657,order,200,3.58,1,
1784875744661,inventory,200,2.57,1,
1784875744667,product,200,2.61,1,
1784875744677,order,200,3.63,1,
1784875744681,inventory,200,2.21,1,
1784875744687,product,200,2.94,1,
1784875744697,order,200,3.18,1,
1784875744701,inventory,200,2.45,1,
1784875744707,product,200,3.03,1,
1784875744718,order,200,3.05,1,
1784875744721,inventory,200,2.52,1,
1784875744727,product,200,2.78,1,
1784875744738,order,200,3.06,1,
1784875744741,inventory,200,2.92,1,
1784875744747,product,200,2.71,1,
1784875744758,order,200,2.93,1,
1784875744761,inventory,200,2.46,1,
1784875744768,product,200,2.93,1,
1784875744778,order,200,3.01,1,
1784875744781,inventory,200,2.16,1,
1784875744788,product,200,2.67,1,
1784875744798,order,200,2.69,1,
1784875744801,inventory,200,2.6,1,
1784875744808,product,200,2.54,1,
1784875744818,order,200,2.88,1,
1784875744822,inventory,200,2.35,1,
1784875744828,product,200,3.06,1,
1784875744838,order,200,3.28,1,
1784875744842,inventory,200,2.53,1,
1784875744848,product,200,3.41,1,
1784875744859,order,200,10.91,1,
1784875744862,inventory,200,5.26,1,
1784875744868,product,200,5.19,1,
1784875744879,order,200,5.94,1,
1784875744882,inventory,200,5.37,1,
1784875744888,product,200,7.31,1,
1784875744899,order,200,2.52,1,
1784875744902,inventory,200,2.49,1,
1784875744908,product,200,3.05,1,
1784875744919,order,200,2.84,1,
1784875744922,inventory,200,2.16,1,
1784875744929,product,200,4.21,1,
1784875744939,order,200,2.43,1,
1784875744942,inventory,200,2.44,1,
1784875744949,product,200,2.89,1,
1784875744959,order,200,3.0,1,
1784875744963,inventory,200,2.79,1,
1784875744969,product,200,3.1,1,
1784875744979,order,200,3.12,1,
1784875744983,inventory,200,2.33,1,
1784875744989,product,200,2.77,1,
1784875745000,order,200,3.07,1,
1784875745003,inventory,200,2.88,1,
1784875745009,product,200,3.87,1,
1784875745020,order,200,4.32,1,
1784875745023,inventory,200,3.95,1,
1784875745029,product,200,3.88,1,
1784875745040,order,200,4.09,1,
1784875745043,inventory,200,4.06,1,
1784875745049,product,200,4.79,1,
1784875745060,order,200,4.32,1,
1784875745063,inventory,200,4.77,1,
1784875745070,product,200,3.99,1,
1784875745080,order,200,4.33,1,
1784875745083,inventory,200,4.39,1,
1784875745090,product,200,3.83,1,
1784875745100,order,200,4.87,1,
1784875745104,inventory,200,4.88,1,
1784875745110,product,200,4.85,1,
1784875745120,order,200,5.15,1,
1784875745124,inventory,200,5.25,1,
1784875745130,product,200,4.27,1,
1784875745141,order,200,4.3,1,
1784875745144,inventory,200,4.15,1,
1784875745150,product,200,4.8,1,
1784875745161,order,200,4.48,1,
1784875745164,inventory,200,4.22,1,
1784875745170,product,200,4.11,1,
1784875745181,order,200,4.12,1,
1784875745184,inventory,200,4.87,1,
1784875745191,product,200,3.75,1,
1784875745201,order,200,4.21,1,
1784875745204,inventory,200,3.86,1,
1784875745211,product,200,3.44,1,
1784875745221,order,200,4.14,1,
1784875745225,inventory,200,4.03,1,
1784875745231,product,200,3.65,1,
1784875745241,order,200,4.35,1,
1784875745245,inventory,200,4.64,1,
1784875745251,product,200,12.53,1,
1784875745262,order,200,15.12,1,
1784875745265,inventory,200,8.47,1,
1784875745272,product,200,19.15,1,
1784875745282,order,200,11.74,1,
1784875745286,inventory,200,18.29,1,
1784875745292,product,200,11.3,1,
1784875745302,order,200,8.86,1,
1784875745306,inventory,200,12.05,1,
1784875745313,product,200,7.46,1,
1784875745322,order,200,5.5,1,
1784875745326,inventory,200,4.96,1,
1784875745333,product,200,5.38,1,
1784875745342,order,200,4.06,1,
1784875745346,inventory,200,3.5,1,
1784875745353,product,200,5.77,1,
1784875745363,order,200,4.62,1,
1784875745366,inventory,200,4.02,1,
1784875745373,product,200,3.0,1,
1784875745383,order,200,3.07,1,
1784875745386,inventory,200,4.02,1,
1784875745393,product,200,4.4,1,
1784875745403,order,200,4.85,1,
1784875745407,inventory,200,4.72,1,
1784875745413,product,200,3.55,1,
1784875745423,order,200,4.75,1,
1784875745427,inventory,200,4.48,1,
1784875745434,product,200,3.5,1,
1784875745443,order,200,4.52,1,
1784875745447,inventory,200,3.96,1,
1784875745454,product,200,4.22,1,
1784875745463,order,200,4.8,1,
1784875745468,inventory,200,3.8,1,
1784875745474,product,200,3.96,1,
1784875745483,order,200,3.99,1,
1784875745488,inventory,200,4.27,1,
1784875745494,product,200,4.46,1,
1784875745504,order,200,4.24,1,
1784875745508,inventory,200,3.94,1,
1784875745514,product,200,4.42,1,
1784875745524,order,200,5.43,1,
1784875745528,inventory,200,4.46,1,
1784875745534,product,200,3.52,1,
1784875745544,order,200,3.89,1,
1784875745548,inventory,200,3.2,1,
1784875745555,product,200,3.51,1,
1784875745564,order,200,3.96,1,
1784875745569,inventory,200,4.78,1,
1784875745575,product,200,4.43,1,
1784875745584,order,200,4.08,1,
1784875745589,inventory,200,5.27,1,
1784875745595,product,200,4.59,1,
1784875745605,order,200,5.12,1,
1784875745609,inventory,200,6.45,1,
1784875745615,product,200,3.99,1,
1784875745625,order,200,4.45,1,
1784875745629,inventory,200,4.73,1,
1784875745636,product,200,4.06,1,
1784875745645,order,200,6.36,1,
1784875745650,inventory,200,15.34,1,
1784875745656,product,200,34.35,1,
1784875745665,order,200,23.3,1,
1784875745670,inventory,200,9.28,1,
1784875745688,order,200,14.81,1,
1784875745690,product,200,9.18,1,
1784875745691,inventory,200,7.26,1,
1784875745709,order,200,3.72,1,
1784875745710,product,200,3.47,1,
1784875745712,inventory,200,3.17,1,
1784875745729,order,200,2.95,1,
1784875745730,product,200,2.69,1,
1784875745733,inventory,200,2.44,1,
1784875745749,order,200,4.56,1,
1784875745751,product,200,3.74,1,
1784875745753,inventory,200,4.25,1,
1784875745769,order,200,4.77,1,
1784875745771,product,200,3.86,1,
1784875745773,inventory,200,3.7,1,
1784875745789,order,200,4.7,1,
1784875745791,product,200,3.96,1,
1784875745793,inventory,200,4.33,1,
1784875745810,order,200,4.96,1,
1784875745811,product,200,3.98,1,
1784875745813,inventory,200,4.36,1,
1784875745830,order,200,4.73,1,
1784875745831,product,200,4.04,1,
1784875745833,inventory,200,4.06,1,
1784875745850,order,200,4.91,1,
1784875745851,product,200,4.36,1,
1784875745854,inventory,200,4.14,1,
1784875745870,order,200,4.87,1,
1784875745871,product,200,4.29,1,
1784875745874,inventory,200,3.73,1,
1784875745890,order,200,4.52,1,
1784875745892,product,200,4.24,1,
1784875745894,inventory,200,4.33,1,
1784875745910,order,200,4.62,1,
1784875745912,product,200,3.74,1,
1784875745914,inventory,200,4.65,1,
1784875745931,order,200,4.14,1,
1784875745932,product,200,3.24,1,
1784875745934,inventory,200,2.87,1,
1784875745951,order,200,2.77,1,
1784875745952,product,200,2.52,1,
1784875745955,inventory,200,1.93,1,
1784875745971,order,200,2.72,1,
1784875745972,product,200,2.29,1,
1784875745975,inventory,200,2.06,1,
1784875745991,order,200,2.92,1,
1784875745992,product,200,2.41,1,
1784875745995,inventory,200,2.13,1,
1784875746011,order,200,3.06,1,
1784875746012,product,200,2.77,1,
1784875746015,inventory,200,2.51,1,
1784875746031,order,200,3.4,1,
1784875746032,product,200,2.38,1,
1784875746035,inventory,200,2.11,1,
1784875746052,order,200,4.55,1,
1784875746053,product,200,7.1,1,
1784875746055,inventory,200,6.35,1,
1784875746073,product,200,5.76,1,
1784875746074,order,200,4.87,1,
1784875746075,inventory,200,4.91,1,
1784875746093,product,200,2.98,1,
1784875746094,order,200,3.04,1,
1784875746095,inventory,200,2.7,1,
1784875746113,product,200,2.87,1,
1784875746115,order,200,3.48,1,
1784875746115,inventory,200,2.88,1,
1784875746133,product,200,2.94,1,
1784875746135,order,200,3.55,1,
1784875746136,inventory,200,2.51,1,
1784875746153,product,200,2.68,1,
1784875746155,order,200,2.6,1,
1784875746156,inventory,200,2.37,1,
1784875746174,product,200,2.42,1,
1784875746175,order,200,3.11,1,
1784875746176,inventory,200,2.13,1,
1784875746194,product,200,2.77,1,
1784875746195,order,200,2.6,1,
1784875746196,inventory,200,2.52,1,
1784875746214,product,200,2.5,1,
1784875746215,order,200,2.81,1,
1784875746216,inventory,200,2.34,1,
1784875746234,product,200,3.21,1,
1784875746235,order,200,3.16,1,
1784875746237,inventory,200,3.02,1,
1784875746254,product,200,3.15,1,
1784875746255,order,200,3.31,1,
1784875746257,inventory,200,2.74,1,
1784875746274,product,200,2.73,1,
1784875746276,order,200,2.74,1,
1784875746277,inventory,200,2.29,1,
1784875746294,product,200,2.34,1,
1784875746296,order,200,2.76,1,
1784875746297,inventory,200,2.41,1,
1784875746315,product,200,2.68,1,
1784875746316,order,200,4.4,1,
1784875746317,inventory,200,3.04,1,
1784875746335,product,200,3.07,1,
1784875746336,order,200,3.01,1,
1784875746338,inventory,200,2.82,1,
1784875746355,product,200,3.18,1,
1784875746356,order,200,3.0,1,
1784875746358,inventory,200,2.56,1,
1784875746375,product,200,2.91,1,
1784875746376,order,200,2.97,1,
1784875746378,inventory,200,2.4,1,
1784875746395,product,200,2.79,1,
1784875746396,order,200,2.38,1,
1784875746398,inventory,200,1.98,1,
1784875746415,product,200,2.71,1,
1784875746416,order,200,2.44,1,
