timestamp_ms,endpoint,status,latency_ms,success,error
1784831295323,product,200,125.0,1,
1784831295324,inventory,200,122.77,1,
1784831295325,order,200,123.57,1,
1784831295447,inventory,200,7.8,1,
1784831295448,product,200,5.91,1,
1784831295448,order,200,6.44,1,
1784831295467,inventory,200,9.15,1,
1784831295468,product,200,5.76,1,
1784831295468,order,200,6.51,1,
1784831295487,inventory,200,7.53,1,
1784831295488,product,200,6.91,1,
1784831295489,order,200,7.23,1,
1784831295507,inventory,200,6.3,1,
1784831295508,product,200,7.62,1,
1784831295509,order,200,7.21,1,
1784831295527,inventory,200,7.97,1,
1784831295529,order,200,7.46,1,
1784831295529,product,200,7.83,1,
1784831295548,inventory,200,7.1,1,
1784831295549,order,200,7.69,1,
1784831295549,product,200,8.06,1,
1784831295568,inventory,200,8.78,1,
1784831295569,order,200,8.5,1,
1784831295569,product,200,9.12,1,
1784831295588,inventory,200,7.21,1,
1784831295589,product,200,7.52,1,
1784831295589,order,200,8.31,1,
1784831295609,inventory,200,32.14,1,
1784831295609,product,200,50.8,1,
1784831295611,order,200,43.69,1,
1784831295641,inventory,200,21.21,1,
1784831295655,order,200,12.77,1,
1784831295660,product,200,15.98,1,
1784831295662,inventory,200,9.34,1,
1784831295675,order,200,18.44,1,
1784831295680,product,200,7.4,1,
1784831295682,inventory,200,4.85,1,
1784831295695,order,200,4.62,1,
1784831295700,product,200,4.12,1,
1784831295703,inventory,200,3.43,1,
1784831295715,order,200,5.9,1,
1784831295721,product,200,6.04,1,
1784831295723,inventory,200,6.84,1,
1784831295735,order,200,16.24,1,
1784831295741,product,200,10.94,1,
1784831295743,inventory,200,4.29,1,
1784831295755,order,200,8.34,1,
1784831295761,product,200,8.4,1,
1784831295764,inventory,200,6.27,1,
1784831295775,order,200,5.04,1,
1784831295781,product,200,3.97,1,
1784831295784,inventory,200,4.65,1,
1784831295797,order,200,6.59,1,
1784831295801,product,200,9.29,1,
1784831295804,inventory,200,6.34,1,
1784831295817,order,200,5.3,1,
1784831295821,product,200,6.88,1,
1784831295824,inventory,200,6.1,1,
1784831295837,order,200,4.45,1,
1784831295841,product,200,3.86,1,
1784831295844,inventory,200,4.15,1,
1784831295857,order,200,4.19,1,
1784831295861,product,200,3.62,1,
1784831295864,inventory,200,4.88,1,
1784831295877,order,200,3.98,1,
1784831295882,product,200,3.56,1,
1784831295885,inventory,200,3.77,1,
1784831295897,order,200,5.25,1,
1784831295902,product,200,5.46,1,
1784831295905,inventory,200,9.82,1,
1784831295917,order,200,4.2,1,
1784831295922,product,200,4.3,1,
1784831295925,inventory,200,6.05,1,
1784831295937,order,200,4.15,1,
1784831295942,product,200,3.72,1,
1784831295945,inventory,200,5.34,1,
1784831295958,order,200,4.39,1,
1784831295962,product,200,3.52,1,
1784831295965,inventory,200,3.58,1,
1784831295978,order,200,4.7,1,
1784831295982,product,200,3.93,1,
1784831295985,inventory,200,3.93,1,
1784831295998,order,200,3.93,1,
1784831296002,product,200,4.07,1,
1784831296005,inventory,200,4.79,1,
1784831296018,order,200,17.09,1,
1784831296023,product,200,11.75,1,
1784831296025,inventory,200,13.01,1,
1784831296040,order,200,6.76,1,
1784831296043,product,200,9.7,1,
1784831296046,inventory,200,4.58,1,
1784831296060,order,200,7.06,1,
1784831296063,product,200,5.91,1,
1784831296066,inventory,200,5.84,1,
1784831296080,order,200,8.23,1,
1784831296083,product,200,7.02,1,
1784831296088,inventory,200,5.56,1,
1784831296100,order,200,8.46,1,
1784831296103,product,200,13.02,1,
1784831296108,inventory,200,7.47,1,
1784831296120,order,200,8.32,1,
1784831296124,product,200,8.89,1,
1784831296128,inventory,200,5.96,1,
1784831296140,order,200,6.66,1,
1784831296144,product,200,9.51,1,
1784831296148,inventory,200,5.78,1,
1784831296160,order,200,4.82,1,
1784831296164,product,200,7.17,1,
1784831296168,inventory,200,6.22,1,
1784831296181,order,200,7.88,1,
1784831296184,product,200,6.86,1,
1784831296189,inventory,200,6.05,1,
1784831296201,order,200,6.79,1,
1784831296205,product,200,14.68,1,
1784831296211,inventory,200,9.7,1,
1784831296221,order,200,13.06,1,
1784831296225,product,200,5.42,1,
1784831296231,inventory,200,11.28,1,
1784831296241,order,200,8.43,1,
1784831296246,product,200,6.8,1,
1784831296251,inventory,200,8.16,1,
1784831296261,order,200,5.0,1,
1784831296267,product,200,4.54,1,
1784831296271,inventory,200,3.89,1,
1784831296281,order,200,4.19,1,
1784831296287,product,200,10.31,1,
1784831296291,inventory,200,8.66,1,
1784831296301,order,200,10.03,1,
1784831296307,product,200,11.95,1,
1784831296312,inventory,200,10.42,1,
1784831296322,order,200,6.15,1,
1784831296328,product,200,6.18,1,
1784831296332,inventory,200,7.57,1,
1784831296342,order,200,14.85,1,
1784831296348,product,200,11.43,1,
1784831296353,inventory,200,8.71,1,
1784831296362,order,200,12.82,1,
1784831296368,product,200,5.34,1,
1784831296373,inventory,200,12.96,1,
1784831296382,order,200,11.98,1,
1784831296388,product,200,6.02,1,
1784831296394,inventory,200,5.65,1,
1784831296403,order,200,5.12,1,
1784831296408,product,200,14.06,1,
1784831296414,inventory,200,53.26,1,
1784831296423,order,200,20.4,1,
1784831296429,product,200,15.52,1,
1784831296443,order,200,13.11,1,
1784831296449,product,200,5.44,1,
1784831296463,order,200,9.0,1,
1784831296467,inventory,200,15.86,1,
1784831296469,product,200,8.78,1,
1784831296483,order,200,3.6,1,
1784831296487,inventory,200,3.46,1,
1784831296489,product,200,3.44,1,
1784831296503,order,200,4.94,1,
1784831296508,inventory,200,4.49,1,
1784831296509,product,200,3.63,1,
1784831296524,order,200,4.66,1,
1784831296528,inventory,200,4.79,1,
1784831296529,product,200,4.38,1,
1784831296544,order,200,5.68,1,
1784831296548,inventory,200,4.33,1,
1784831296549,product,200,5.07,1,
1784831296564,order,200,3.88,1,
1784831296568,inventory,200,3.96,1,
1784831296570,product,200,4.15,1,
1784831296584,order,200,5.48,1,
1784831296589,inventory,200,5.83,1,
1784831296590,product,200,5.56,1,
1784831296604,order,200,5.62,1,
1784831296609,inventory,200,6.25,1,
1784831296610,product,200,5.94,1,
1784831296624,order,200,6.19,1,
1784831296629,inventory,200,6.73,1,
1784831296630,product,200,6.7,1,
1784831296645,order,200,5.44,1,
1784831296649,inventory,200,6.02,1,
1784831296650,product,200,5.44,1,
1784831296665,order,200,5.46,1,
1784831296669,inventory,200,6.29,1,
1784831296670,product,200,5.2,1,
1784831296685,order,200,5.35,1,
1784831296689,inventory,200,5.95,1,
1784831296691,product,200,5.59,1,
1784831296705,order,200,5.38,1,
1784831296710,inventory,200,6.59,1,
1784831296711,product,200,9.56,1,
1784831296725,order,200,8.54,1,
1784831296730,inventory,200,7.65,1,
1784831296731,product,200,6.45,1,
1784831296745,order,200,5.92,1,
1784831296750,inventory,200,10.36,1,
1784831296751,product,200,5.14,1,
1784831296766,order,200,5.89,1,
1784831296770,inventory,200,6.05,1,
1784831296771,product,200,5.46,1,
1784831296786,order,200,5.88,1,
1784831296790,inventory,200,6.64,1,
1784831296791,product,200,5.39,1,
1784831296806,order,200,11.89,1,
1784831296811,inventory,200,20.53,1,
1784831296812,product,200,22.83,1,
1784831296826,order,200,10.32,1,
1784831296832,inventory,200,15.91,1,
1784831296835,product,200,5.78,1,
1784831296846,order,200,12.87,1,
1784831296852,inventory,200,5.63,1,
1784831296855,product,200,4.62,1,
1784831296866,order,200,3.71,1,
1784831296872,inventory,200,3.55,1,
1784831296875,product,200,3.39,1,
1784831296886,order,200,3.9,1,
1784831296892,inventory,200,3.43,1,
1784831296895,product,200,2.94,1,
1784831296907,order,200,3.62,1,
1784831296912,inventory,200,3.83,1,
1784831296915,product,200,4.69,1,
1784831296927,order,200,5.72,1,
1784831296932,inventory,200,5.45,1,
1784831296935,product,200,5.18,1,
1784831296947,order,200,5.18,1,
1784831296952,inventory,200,5.31,1,
1784831296956,product,200,5.98,1,
1784831296967,order,200,6.1,1,
1784831296973,inventory,200,6.06,1,
1784831296976,product,200,6.08,1,
1784831296987,order,200,5.15,1,
1784831296993,inventory,200,5.23,1,
1784831296996,product,200,5.15,1,
1784831297007,order,200,5.24,1,
1784831297013,inventory,200,5.24,1,
1784831297016,product,200,5.48,1,
1784831297027,order,200,5.49,1,
1784831297033,inventory,200,5.47,1,
1784831297036,product,200,5.91,1,
1784831297048,order,200,5.91,1,
1784831297053,inventory,200,6.0,1,
1784831297056,product,200,6.12,1,
1784831297068,order,200,5.62,1,
1784831297073,inventory,200,5.48,1,
1784831297076,product,200,6.15,1,
1784831297088,order,200,5.56,1,
1784831297094,inventory,200,5.6,1,
1784831297097,product,200,5.85,1,
1784831297108,order,200,5.3,1,
1784831297114,inventory,200,4.82,1,
1784831297117,product,200,5.54,1,
1784831297128,order,200,5.27,1,
1784831297134,inventory,200,5.37,1,
1784831297137,product,200,5.56,1,
1784831297148,order,200,6.07,1,
1784831297154,inventory,200,5.47,1,
1784831297157,product,200,8.37,1,
1784831297168,order,200,7.59,1,
1784831297174,inventory,200,6.54,1,
1784831297177,product,200,5.43,1,
1784831297189,order,200,5.69,1,
1784831297194,inventory,200,5.14,1,
1784831297197,product,200,6.89,1,
1784831297209,order,200,38.53,1,
1784831297215,inventory,200,35.97,1,
1784831297218,product,200,37.72,1,
1784831297247,order,200,28.35,1,
1784831297251,inventory,200,12.08,1,
1784831297255,product,200,19.9,1,
1784831297271,inventory,200,8.53,1,
1784831297276,order,200,6.63,1,
1784831297277,product,200,6.85,1,
1784831297291,inventory,200,6.58,1,
1784831297296,order,200,8.2,1,
1784831297297,product,200,7.54,1,
1784831297311,inventory,200,8.56,1,
1784831297316,order,200,12.35,1,
1784831297317,product,200,11.41,1,
1784831297331,inventory,200,8.25,1,
1784831297336,order,200,16.13,1,
1784831297338,product,200,8.82,1,
1784831297351,inventory,200,4.42,1,
1784831297356,order,200,4.66,1,
1784831297358,product,200,4.94,1,
1784831297372,inventory,200,5.96,1,
1784831297377,order,200,5.41,1,
1784831297378,product,200,5.31,1,
1784831297392,inventory,200,5.38,1,
1784831297397,order,200,5.72,1,
1784831297398,product,200,5.01,1,
1784831297412,inventory,200,5.48,1,
1784831297417,order,200,7.6,1,
1784831297418,product,200,5.9,1,
1784831297432,inventory,200,4.99,1,
1784831297437,order,200,5.78,1,
