timestamp_ms,endpoint,status,latency_ms,success,error
1784916661165,product,200,4.65,1,
1784916661165,inventory,200,4.27,1,
1784916661181,order,200,4.23,1,
1784916661185,product,200,4.5,1,
1784916661185,inventory,200,4.19,1,
1784916661201,order,200,4.28,1,
1784916661205,product,200,4.6,1,
1784916661206,inventory,200,4.34,1,
1784916661221,order,200,4.23,1,
1784916661225,product,200,4.31,1,
1784916661226,inventory,200,5.13,1,
1784916661241,order,200,4.76,1,
1784916661246,product,200,5.7,1,
1784916661246,inventory,200,5.44,1,
1784916661261,order,200,5.24,1,
1784916661266,product,200,4.41,1,
1784916661266,inventory,200,4.63,1,
1784916661281,order,200,4.56,1,
1784916661286,inventory,200,4.28,1,
1784916661286,product,200,4.62,1,
1784916661302,order,200,4.48,1,
1784916661306,product,200,5.31,1,
1784916661307,inventory,200,4.45,1,
1784916661322,order,200,5.51,1,
1784916661327,inventory,200,14.14,1,
1784916661327,product,200,34.05,1,
1784916661342,order,200,18.15,1,
1784916661348,inventory,200,25.32,1,
1784916661361,product,200,14.86,1,
1784916661362,order,200,13.07,1,
1784916661373,inventory,200,17.57,1,
1784916661381,product,200,7.86,1,
1784916661385,order,200,10.61,1,
1784916661393,inventory,200,11.1,1,
1784916661402,product,200,9.49,1,
1784916661405,order,200,7.19,1,
1784916661413,inventory,200,6.27,1,
1784916661422,product,200,3.06,1,
1784916661425,order,200,3.1,1,
1784916661434,inventory,200,3.25,1,
1784916661442,product,200,3.91,1,
1784916661445,order,200,4.3,1,
1784916661454,inventory,200,4.22,1,
1784916661462,product,200,4.26,1,
1784916661466,order,200,4.59,1,
1784916661474,inventory,200,3.89,1,
1784916661482,product,200,4.16,1,
1784916661486,order,200,3.96,1,
1784916661494,inventory,200,4.28,1,
1784916661502,product,200,3.71,1,
1784916661506,order,200,4.52,1,
1784916661514,inventory,200,5.04,1,
1784916661522,product,200,3.74,1,
1784916661526,order,200,4.57,1,
1784916661534,inventory,200,3.89,1,
1784916661543,product,200,3.62,1,
1784916661546,order,200,3.61,1,
1784916661554,inventory,200,3.86,1,
1784916661563,product,200,4.58,1,
1784916661566,order,200,4.66,1,
1784916661575,inventory,200,4.13,1,
1784916661583,product,200,4.91,1,
1784916661587,order,200,4.03,1,
1784916661595,inventory,200,4.13,1,
1784916661603,product,200,4.57,1,
1784916661607,order,200,4.47,1,
1784916661615,inventory,200,4.2,1,
1784916661623,product,200,4.62,1,
1784916661627,order,200,5.14,1,
1784916661635,inventory,200,3.67,1,
1784916661643,product,200,4.32,1,
1784916661647,order,200,4.76,1,
1784916661655,inventory,200,4.79,1,
1784916661664,product,200,4.46,1,
1784916661668,order,200,4.8,1,
1784916661675,inventory,200,3.79,1,
1784916661684,product,200,4.9,1,
1784916661688,order,200,4.5,1,
1784916661695,inventory,200,4.21,1,
1784916661704,product,200,5.04,1,
1784916661708,order,200,4.92,1,
1784916661716,inventory,200,4.11,1,
1784916661724,product,200,4.06,1,
1784916661728,order,200,5.99,1,
1784916661738,inventory,200,8.11,1,
1784916661749,order,200,11.51,1,
1784916661758,inventory,200,6.73,1,
1784916661769,order,200,7.32,1,
1784916661779,inventory,200,9.12,1,
1784916661779,product,200,13.0,1,
1784916661790,order,200,7.33,1,
1784916661799,inventory,200,4.44,1,
1784916661799,product,200,4.39,1,
1784916661810,order,200,3.63,1,
1784916661819,inventory,200,3.63,1,
1784916661820,product,200,2.95,1,
1784916661831,order,200,4.02,1,
1784916661839,inventory,200,2.97,1,
1784916661840,product,200,2.69,1,
1784916661851,order,200,4.86,1,
1784916661859,inventory,200,3.89,1,
1784916661860,product,200,4.4,1,
1784916661871,order,200,5.49,1,
1784916661879,inventory,200,4.97,1,
1784916661880,product,200,4.45,1,
1784916661891,order,200,6.12,1,
1784916661900,inventory,200,4.28,1,
1784916661900,product,200,4.98,1,
1784916661911,order,200,5.71,1,
1784916661920,inventory,200,5.61,1,
1784916661920,product,200,5.13,1,
1784916661932,order,200,4.15,1,
1784916661940,inventory,200,4.19,1,
1784916661940,product,200,4.21,1,
1784916661952,order,200,4.11,1,
1784916661960,inventory,200,4.79,1,
1784916661961,product,200,4.34,1,
1784916661973,order,200,4.17,1,
1784916661980,inventory,200,4.7,1,
1784916661981,product,200,5.04,1,
1784916661993,order,200,4.45,1,
1784916662000,inventory,200,5.85,1,
1784916662001,product,200,5.09,1,
1784916662013,order,200,4.56,1,
1784916662020,inventory,200,4.85,1,
1784916662021,product,200,4.26,1,
1784916662033,order,200,4.7,1,
1784916662041,inventory,200,4.62,1,
1784916662041,product,200,4.01,1,
1784916662053,order,200,4.15,1,
1784916662061,inventory,200,5.18,1,
1784916662061,product,200,5.88,1,
1784916662073,order,200,4.37,1,
1784916662081,inventory,200,4.41,1,
1784916662082,product,200,4.85,1,
1784916662093,order,200,4.41,1,
1784916662101,inventory,200,3.92,1,
1784916662102,product,200,3.7,1,
1784916662114,order,200,4.41,1,
1784916662121,inventory,200,4.37,1,
1784916662122,product,200,4.57,1,
1784916662134,order,200,12.66,1,
1784916662142,inventory,200,17.79,1,
1784916662142,product,200,34.24,1,
1784916662154,order,200,25.08,1,
1784916662163,inventory,200,8.57,1,
1784916662176,product,200,13.27,1,
1784916662179,order,200,8.76,1,
1784916662183,inventory,200,14.19,1,
1784916662198,product,200,8.66,1,
1784916662199,order,200,16.92,1,
1784916662203,inventory,200,17.61,1,
1784916662218,product,200,7.04,1,
1784916662220,order,200,7.11,1,
1784916662223,inventory,200,6.1,1,
1784916662238,product,200,3.74,1,
1784916662240,order,200,4.07,1,
1784916662243,inventory,200,3.47,1,
1784916662258,product,200,2.73,1,
1784916662260,order,200,2.61,1,
1784916662264,inventory,200,3.17,1,
1784916662278,product,200,2.7,1,
1784916662280,order,200,3.39,1,
1784916662284,inventory,200,2.56,1,
1784916662298,product,200,3.01,1,
1784916662300,order,200,3.24,1,
1784916662304,inventory,200,2.13,1,
1784916662318,product,200,2.59,1,
1784916662320,order,200,2.45,1,
1784916662324,inventory,200,2.01,1,
1784916662339,product,200,2.64,1,
1784916662341,order,200,2.46,1,
1784916662344,inventory,200,2.29,1,
1784916662359,product,200,2.89,1,
1784916662361,order,200,2.52,1,
1784916662364,inventory,200,2.19,1,
1784916662379,product,200,3.19,1,
1784916662381,order,200,3.0,1,
1784916662384,inventory,200,2.75,1,
1784916662399,product,200,2.89,1,
1784916662401,order,200,2.94,1,
1784916662404,inventory,200,2.01,1,
1784916662419,product,200,2.45,1,
1784916662421,order,200,2.59,1,
1784916662424,inventory,200,2.02,1,
1784916662439,product,200,2.73,1,
1784916662441,order,200,2.71,1,
1784916662445,inventory,200,2.07,1,
1784916662459,product,200,2.81,1,
1784916662461,order,200,2.75,1,
1784916662465,inventory,200,2.18,1,
1784916662479,product,200,2.55,1,
1784916662481,order,200,2.55,1,
1784916662485,inventory,200,2.09,1,
1784916662500,product,200,3.13,1,
1784916662501,order,200,2.48,1,
1784916662505,inventory,200,2.15,1,
1784916662520,product,200,4.04,1,
1784916662522,order,200,3.99,1,
1784916662525,inventory,200,4.8,1,
1784916662540,product,200,13.73,1,
1784916662543,order,200,16.01,1,
1784916662545,inventory,200,20.78,1,
1784916662560,product,200,9.09,1,
1784916662563,order,200,7.7,1,
1784916662566,inventory,200,12.41,1,
1784916662580,product,200,4.19,1,
1784916662583,order,200,5.86,1,
1784916662586,inventory,200,7.76,1,
1784916662600,product,200,4.51,1,
1784916662603,order,200,4.08,1,
1784916662607,inventory,200,4.57,1,
1784916662621,product,200,3.83,1,
1784916662623,order,200,4.09,1,
1784916662627,inventory,200,4.02,1,
1784916662641,product,200,4.18,1,
1784916662644,order,200,4.02,1,
1784916662647,inventory,200,3.66,1,
1784916662661,product,200,3.95,1,
1784916662664,order,200,4.4,1,
1784916662667,inventory,200,3.66,1,
1784916662681,product,200,3.81,1,
1784916662684,order,200,4.03,1,
1784916662687,inventory,200,3.56,1,
1784916662701,product,200,3.89,1,
1784916662704,order,200,3.96,1,
1784916662707,inventory,200,3.67,1,
1784916662721,product,200,3.81,1,
1784916662724,order,200,4.11,1,
1784916662728,inventory,200,3.63,1,
1784916662742,product,200,3.54,1,
1784916662744,order,200,4.22,1,
1784916662748,inventory,200,3.85,1,
1784916662762,product,200,3.9,1,
1784916662764,order,200,4.35,1,
1784916662768,inventory,200,4.94,1,
1784916662782,product,200,4.13,1,
1784916662785,order,200,4.61,1,
1784916662788,inventory,200,3.95,1,
1784916662802,product,200,3.93,1,
1784916662805,order,200,4.07,1,
1784916662808,inventory,200,4.16,1,
1784916662822,product,200,3.97,1,
1784916662825,order,200,4.06,1,
1784916662828,inventory,200,3.73,1,
1784916662842,product,200,3.74,1,
1784916662845,order,200,4.12,1,
1784916662848,inventory,200,4.25,1,
1784916662862,product,200,3.75,1,
1784916662865,order,200,4.27,1,
1784916662869,inventory,200,4.31,1,
1784916662883,product,200,4.11,1,
1784916662885,order,200,4.78,1,
1784916662889,inventory,200,4.14,1,
1784916662903,product,200,4.25,1,
1784916662906,order,200,4.03,1,
1784916662909,inventory,200,4.06,1,
1784916662923,product,200,3.95,1,
1784916662926,order,200,5.52,1,
1784916662929,inventory,200,8.36,1,
1784916662943,product,200,14.29,1,
1784916662946,order,200,12.97,1,
1784916662949,inventory,200,8.36,1,
1784916662963,product,200,6.56,1,
1784916662966,order,200,6.83,1,
1784916662970,inventory,200,5.71,1,
1784916662983,product,200,5.01,1,
1784916662986,order,200,7.63,1,
1784916662990,inventory,200,4.9,1,
1784916663004,product,200,4.64,1,
1784916663006,order,200,4.69,1,
1784916663011,inventory,200,4.0,1,
1784916663024,product,200,4.23,1,
1784916663026,order,200,3.76,1,
1784916663031,inventory,200,4.04,1,
1784916663044,product,200,4.05,1,
1784916663047,order,200,3.89,1,
1784916663051,inventory,200,3.95,1,
1784916663064,product,200,4.09,1,
1784916663067,order,200,4.28,1,
1784916663071,inventory,200,3.76,1,
1784916663084,product,200,4.52,1,
1784916663087,order,200,5.27,1,
1784916663091,inventory,200,4.37,1,
1784916663104,product,200,3.95,1,
1784916663107,order,200,3.77,1,
1784916663111,inventory,200,3.65,1,
1784916663125,product,200,4.42,1,
1784916663127,order,200,4.17,1,
1784916663132,inventory,200,4.55,1,
1784916663145,product,200,4.1,1,
1784916663147,order,200,4.48,1,
1784916663152,inventory,200,4.21,1,
1784916663165,product,200,4.21,1,
1784916663167,order,200,4.61,1,
1784916663172,inventory,200,3.89,1,
1784916663185,product,200,4.17,1,
1784916663188,order,200,5.61,1,
1784916663192,inventory,200,4.15,1,
1784916663205,product,200,3.8,1,
1784916663208,order,200,3.92,1,
1784916663212,inventory,200,3.6,1,
1784916663225,product,200,3.53,1,
1784916663228,order,200,3.26,1,
1784916663233,inventory,200,3.28,1,
1784916663245,product,200,2.77,1,
1784916663248,order,200,2.48,1,
1784916663253,inventory,200,2.72,1,
1784916663266,product,200,2.37,1,
1784916663268,order,200,2.44,1,
1784916663273,inventory,200,2.18,1,
1784916663286,product,200,2.48,1,
1784916663288,order,200,2.07,1,
1784916663293,inventory,200,2.18,1,
1784916663306,product,200,2.81,1,
1784916663308,order,200,2.35,1,
1784916663313,inventory,200,2.23,1,
1784916663326,product,200,2.97,1,
1784916663329,order,200,5.92,1,
1784916663333,inventory,200,8.75,1,
1784916663346,product,200,11.09,1,
1784916663349,order,200,5.78,1,
1784916663354,inventory,200,6.05,1,
1784916663366,product,200,2.65,1,
1784916663369,order,200,2.39,1,
1784916663374,inventory,200,2.08,1,
1784916663386,product,200,2.42,1,
1784916663389,order,200,2.2,1,
1784916663394,inventory,200,2.23,1,
1784916663407,product,200,2.43,1,
1784916663409,order,200,2.46,1,
1784916663414,inventory,200,2.5,1,
1784916663427,product,200,2.56,1,
1784916663430,order,200,2.58,1,
1784916663434,inventory,200,2.44,1,
1784916663447,product,200,2.79,1,
1784916663450,order,200,3.13,1,
1784916663454,inventory,200,2.45,1,
1784916663467,product,200,2.63,1,
1784916663470,order,200,2.2,1,
1784916663474,inventory,200,2.28,1,
1784916663487,product,200,2.57,1,
1784916663490,order,200,2.45,1,
1784916663494,inventory,200,2.3,1,
1784916663507,product,200,2.36,1,
1784916663510,order,200,3.19,1,
1784916663514,inventory,200,2.62,1,
1784916663527,product,200,2.34,1,
1784916663530,order,200,4.6,1,
1784916663535,inventory,200,3.27,1,
1784916663548,product,200,2.68,1,
1784916663550,order,200,3.05,1,
1784916663555,inventory,200,2.47,1,
1784916663568,product,200,3.15,1,
1784916663571,order,200,3.67,1,
1784916663575,inventory,200,2.85,1,
1784916663588,product,200,3.03,1,
1784916663591,order,200,3.38,1,
1784916663595,inventory,200,2.19,1,
1784916663608,product,200,3.6,1,
1784916663611,order,200,4.01,1,
1784916663615,inventory,200,3.22,1,
1784916663628,product,200,4.72,1,
1784916663631,order,200,4.63,1,
1784916663635,inventory,200,2.42,1,
1784916663649,product,200,3.13,1,
1784916663651,order,200,3.17,1,
1784916663655,inventory,200,2.78,1,
1784916663669,product,200,2.95,1,
1784916663671,order,200,2.2,1,
1784916663675,inventory,200,2.44,1,
1784916663689,product,200,2.56,1,
1784916663692,order,200,2.32,1,
1784916663695,inventory,200,2.35,1,
1784916663709,product,200,2.77,1,
1784916663712,order,200,2.53,1,
1784916663716,inventory,200,2.85,1,
1784916663729,product,200,6.86,1,
1784916663732,order,200,22.26,1,
1784916663736,inventory,200,12.2,1,
1784916663749,product,200,25.95,1,
1784916663754,order,200,16.07,1,
1784916663756,inventory,200,14.38,1,
1784916663774,order,200,9.06,1,
1784916663775,product,200,10.2,1,
1784916663777,inventory,200,8.21,1,
