timestamp_ms,endpoint,status,latency_ms,success,error
1784832091694,order,200,4.62,1,
1784832091704,inventory,200,3.86,1,
1784832091709,product,200,4.21,1,
1784832091714,order,200,4.18,1,
1784832091724,inventory,200,9.69,1,
1784832091729,product,200,17.23,1,
1784832091734,order,200,12.82,1,
1784832091745,inventory,200,17.75,1,
1784832091749,product,200,18.58,1,
1784832091754,order,200,6.95,1,
1784832091767,inventory,200,12.33,1,
1784832091769,product,200,9.07,1,
1784832091775,order,200,17.99,1,
1784832091787,inventory,200,12.34,1,
1784832091790,product,200,7.52,1,
1784832091795,order,200,8.15,1,
1784832091807,inventory,200,4.43,1,
1784832091810,product,200,5.82,1,
1784832091816,order,200,7.41,1,
1784832091827,inventory,200,7.74,1,
1784832091830,product,200,7.37,1,
1784832091836,order,200,3.65,1,
1784832091848,inventory,200,3.07,1,
1784832091851,product,200,2.65,1,
1784832091856,order,200,3.55,1,
1784832091868,inventory,200,3.43,1,
1784832091871,product,200,4.47,1,
1784832091876,order,200,4.22,1,
1784832091888,inventory,200,5.19,1,
1784832091891,product,200,4.52,1,
1784832091896,order,200,4.25,1,
1784832091908,inventory,200,4.3,1,
1784832091911,product,200,4.65,1,
1784832091916,order,200,4.43,1,
1784832091928,inventory,200,4.44,1,
1784832091931,product,200,4.64,1,
1784832091937,order,200,6.04,1,
1784832091948,inventory,200,5.39,1,
1784832091951,product,200,4.91,1,
1784832091957,order,200,4.52,1,
1784832091968,inventory,200,4.83,1,
1784832091972,product,200,4.31,1,
1784832091977,order,200,3.35,1,
1784832091989,inventory,200,2.82,1,
1784832091992,product,200,2.7,1,
1784832091997,order,200,3.42,1,
1784832092009,inventory,200,3.64,1,
1784832092012,product,200,4.14,1,
1784832092017,order,200,4.58,1,
1784832092029,inventory,200,5.38,1,
1784832092032,product,200,6.13,1,
1784832092037,order,200,5.06,1,
1784832092049,inventory,200,4.89,1,
1784832092052,product,200,4.82,1,
1784832092057,order,200,4.86,1,
1784832092069,inventory,200,3.96,1,
1784832092073,product,200,2.93,1,
1784832092078,order,200,3.17,1,
1784832092089,inventory,200,4.78,1,
1784832092093,product,200,4.81,1,
1784832092098,order,200,4.77,1,
1784832092110,inventory,200,4.8,1,
1784832092113,product,200,4.72,1,
1784832092118,order,200,5.8,1,
1784832092130,inventory,200,11.17,1,
1784832092134,product,200,9.5,1,
1784832092140,order,200,12.6,1,
1784832092150,inventory,200,10.1,1,
1784832092154,product,200,14.87,1,
1784832092160,order,200,7.42,1,
1784832092170,inventory,200,4.71,1,
1784832092174,product,200,4.08,1,
1784832092180,order,200,4.35,1,
1784832092190,inventory,200,3.52,1,
1784832092195,product,200,3.66,1,
1784832092201,order,200,3.66,1,
1784832092211,inventory,200,3.33,1,
1784832092215,product,200,3.22,1,
1784832092221,order,200,4.03,1,
1784832092231,inventory,200,3.51,1,
1784832092235,product,200,3.04,1,
1784832092241,order,200,3.13,1,
1784832092251,inventory,200,3.1,1,
1784832092255,product,200,2.98,1,
1784832092261,order,200,3.33,1,
1784832092271,inventory,200,4.94,1,
1784832092275,product,200,4.05,1,
1784832092281,order,200,4.2,1,
1784832092291,inventory,200,4.06,1,
1784832092295,product,200,3.94,1,
1784832092301,order,200,4.94,1,
1784832092311,inventory,200,5.16,1,
1784832092315,product,200,4.91,1,
1784832092322,order,200,5.86,1,
1784832092331,inventory,200,4.1,1,
1784832092336,product,200,5.45,1,
1784832092342,order,200,4.93,1,
1784832092352,inventory,200,5.47,1,
1784832092356,product,200,5.47,1,
1784832092362,order,200,5.63,1,
1784832092372,inventory,200,4.92,1,
1784832092376,product,200,5.2,1,
1784832092382,order,200,6.54,1,
1784832092392,inventory,200,5.66,1,
1784832092397,product,200,6.86,1,
1784832092402,order,200,5.84,1,
1784832092412,inventory,200,7.63,1,
1784832092417,product,200,6.61,1,
1784832092423,order,200,4.83,1,
1784832092433,inventory,200,4.76,1,
1784832092437,product,200,3.36,1,
1784832092443,order,200,3.89,1,
1784832092453,inventory,200,3.25,1,
1784832092457,product,200,3.39,1,
1784832092463,order,200,3.0,1,
1784832092473,inventory,200,2.94,1,
1784832092477,product,200,4.87,1,
1784832092483,order,200,2.99,1,
1784832092493,inventory,200,2.75,1,
1784832092498,product,200,3.01,1,
1784832092503,order,200,3.18,1,
1784832092513,inventory,200,2.54,1,
1784832092518,product,200,3.05,1,
1784832092523,order,200,3.98,1,
1784832092533,inventory,200,24.1,1,
1784832092538,product,200,11.43,1,
1784832092543,order,200,18.57,1,
1784832092557,inventory,200,18.78,1,
1784832092558,product,200,10.53,1,
1784832092565,order,200,29.63,1,
1784832092578,inventory,200,7.3,1,
1784832092579,product,200,5.36,1,
1784832092594,order,200,3.78,1,
1784832092598,inventory,200,2.69,1,
1784832092599,product,200,2.38,1,
1784832092614,order,200,2.59,1,
1784832092618,inventory,200,2.28,1,
1784832092619,product,200,2.09,1,
1784832092635,order,200,2.79,1,
1784832092638,inventory,200,4.17,1,
1784832092639,product,200,3.51,1,
1784832092655,order,200,4.08,1,
1784832092658,inventory,200,3.36,1,
1784832092659,product,200,3.39,1,
1784832092675,order,200,4.22,1,
1784832092679,inventory,200,4.2,1,
1784832092679,product,200,3.82,1,
1784832092695,order,200,4.93,1,
1784832092699,inventory,200,4.28,1,
1784832092700,product,200,4.04,1,
1784832092715,order,200,4.29,1,
1784832092719,inventory,200,3.65,1,
1784832092720,product,200,3.6,1,
1784832092735,order,200,3.93,1,
1784832092739,inventory,200,3.51,1,
1784832092740,product,200,3.64,1,
1784832092755,order,200,5.1,1,
1784832092759,inventory,200,4.67,1,
1784832092760,product,200,4.48,1,
1784832092776,order,200,4.71,1,
1784832092780,inventory,200,4.99,1,
1784832092780,product,200,4.29,1,
1784832092796,order,200,4.6,1,
1784832092800,inventory,200,5.58,1,
1784832092800,product,200,5.13,1,
1784832092816,order,200,5.64,1,
1784832092820,inventory,200,5.19,1,
1784832092821,product,200,4.57,1,
1784832092836,order,200,5.23,1,
1784832092840,inventory,200,4.3,1,
1784832092841,product,200,3.56,1,
1784832092856,order,200,5.12,1,
1784832092860,inventory,200,4.96,1,
1784832092862,product,200,3.77,1,
1784832092876,order,200,5.95,1,
1784832092881,inventory,200,4.95,1,
1784832092882,product,200,3.97,1,
1784832092897,order,200,5.06,1,
1784832092901,inventory,200,3.81,1,
1784832092902,product,200,3.38,1,
1784832092917,order,200,3.91,1,
1784832092921,inventory,200,5.47,1,
1784832092923,product,200,11.25,1,
1784832092938,order,200,17.87,1,
1784832092942,inventory,200,25.08,1,
1784832092953,product,200,26.07,1,
1784832092958,order,200,9.86,1,
1784832092967,inventory,200,7.28,1,
1784832092978,order,200,8.2,1,
1784832092979,product,200,7.9,1,
1784832092987,inventory,200,6.18,1,
1784832092998,order,200,5.42,1,
1784832093000,product,200,4.87,1,
1784832093007,inventory,200,4.88,1,
1784832093019,order,200,4.64,1,
1784832093020,product,200,4.25,1,
1784832093028,inventory,200,5.36,1,
1784832093039,order,200,5.2,1,
1784832093040,product,200,4.42,1,
1784832093048,inventory,200,3.07,1,
1784832093059,order,200,3.4,1,
1784832093060,product,200,3.34,1,
1784832093068,inventory,200,3.95,1,
1784832093079,order,200,4.73,1,
1784832093080,product,200,3.1,1,
1784832093088,inventory,200,2.69,1,
1784832093099,order,200,5.56,1,
1784832093100,product,200,3.54,1,
1784832093108,inventory,200,4.26,1,
1784832093119,order,200,6.14,1,
1784832093120,product,200,3.97,1,
1784832093128,inventory,200,4.31,1,
1784832093139,order,200,5.5,1,
1784832093141,product,200,4.46,1,
1784832093149,inventory,200,3.86,1,
1784832093160,order,200,5.1,1,
1784832093161,product,200,4.1,1,
1784832093169,inventory,200,3.49,1,
1784832093180,order,200,4.23,1,
1784832093181,product,200,3.23,1,
1784832093189,inventory,200,3.5,1,
1784832093200,order,200,4.59,1,
1784832093201,product,200,3.59,1,
1784832093209,inventory,200,2.74,1,
1784832093220,order,200,3.14,1,
1784832093221,product,200,2.51,1,
1784832093229,inventory,200,2.46,1,
1784832093240,order,200,3.0,1,
1784832093241,product,200,2.7,1,
1784832093249,inventory,200,2.27,1,
1784832093260,order,200,2.53,1,
1784832093261,product,200,2.23,1,
1784832093269,inventory,200,2.45,1,
1784832093280,order,200,2.8,1,
1784832093281,product,200,2.54,1,
1784832093290,inventory,200,2.19,1,
1784832093301,order,200,3.05,1,
1784832093301,product,200,2.5,1,
1784832093310,inventory,200,2.29,1,
1784832093321,order,200,3.51,1,
1784832093322,product,200,3.06,1,
1784832093330,inventory,200,2.96,1,
1784832093341,order,200,6.25,1,
1784832093342,product,200,4.86,1,
1784832093350,inventory,200,2.15,1,
1784832093361,order,200,2.86,1,
1784832093362,product,200,2.41,1,
1784832093370,inventory,200,2.5,1,
1784832093381,order,200,3.11,1,
1784832093382,product,200,2.83,1,
1784832093390,inventory,200,3.02,1,
1784832093401,order,200,3.28,1,
1784832093402,product,200,2.31,1,
1784832093410,inventory,200,2.45,1,
1784832093421,order,200,2.91,1,
1784832093422,product,200,2.78,1,
1784832093430,inventory,200,2.61,1,
1784832093441,order,200,3.44,1,
1784832093442,product,200,2.45,1,
1784832093451,inventory,200,2.56,1,
1784832093462,order,200,3.17,1,
1784832093462,product,200,2.85,1,
1784832093471,inventory,200,2.45,1,
1784832093482,order,200,3.23,1,
1784832093482,product,200,2.66,1,
1784832093491,inventory,200,2.59,1,
1784832093502,order,200,2.84,1,
1784832093502,product,200,2.49,1,
1784832093511,inventory,200,2.4,1,
1784832093522,order,200,3.19,1,
1784832093523,product,200,2.4,1,
1784832093531,inventory,200,2.61,1,
1784832093542,order,200,2.76,1,
1784832093543,product,200,2.2,1,
1784832093551,inventory,200,2.36,1,
1784832093562,order,200,3.3,1,
1784832093563,product,200,2.8,1,
1784832093571,inventory,200,3.02,1,
1784832093582,order,200,4.44,1,
1784832093583,product,200,4.01,1,
1784832093591,inventory,200,3.75,1,
1784832093602,order,200,4.2,1,
1784832093603,product,200,3.82,1,
1784832093611,inventory,200,3.31,1,
1784832093623,product,200,4.24,1,
1784832093623,order,200,4.75,1,
1784832093632,inventory,200,3.42,1,
1784832093643,order,200,4.44,1,
1784832093643,product,200,4.06,1,
1784832093652,inventory,200,3.49,1,
1784832093663,product,200,4.0,1,
1784832093663,order,200,4.5,1,
1784832093672,inventory,200,3.55,1,
1784832093683,order,200,4.54,1,
1784832093684,product,200,3.87,1,
1784832093692,inventory,200,3.52,1,
1784832093703,order,200,4.43,1,
1784832093704,product,200,3.92,1,
1784832093712,inventory,200,3.31,1,
1784832093723,order,200,7.89,1,
1784832093724,product,200,7.36,1,
1784832093733,inventory,200,9.24,1,
1784832093744,order,200,7.74,1,
1784832093744,product,200,14.65,1,
1784832093753,inventory,200,6.88,1,
1784832093764,order,200,4.36,1,
1784832093764,product,200,4.26,1,
1784832093773,inventory,200,3.74,1,
1784832093784,order,200,5.06,1,
1784832093784,product,200,4.64,1,
1784832093793,inventory,200,3.97,1,
1784832093804,order,200,4.72,1,
1784832093805,product,200,3.61,1,
1784832093813,inventory,200,3.46,1,
1784832093824,order,200,3.76,1,
1784832093825,product,200,3.2,1,
1784832093833,inventory,200,3.14,1,
1784832093844,order,200,4.55,1,
1784832093845,product,200,3.9,1,
1784832093853,inventory,200,3.76,1,
1784832093865,product,200,4.13,1,
1784832093865,order,200,4.77,1,
1784832093874,inventory,200,3.63,1,
1784832093885,order,200,4.11,1,
1784832093885,product,200,3.62,1,
1784832093894,inventory,200,3.43,1,
1784832093905,product,200,3.13,1,
1784832093905,order,200,4.14,1,
1784832093914,inventory,200,3.52,1,
1784832093925,order,200,4.49,1,
1784832093925,product,200,4.02,1,
1784832093934,inventory,200,3.53,1,
1784832093945,order,200,4.6,1,
1784832093946,product,200,4.11,1,
1784832093954,inventory,200,3.62,1,
1784832093965,order,200,5.41,1,
1784832093966,product,200,4.8,1,
1784832093974,inventory,200,3.76,1,
1784832093985,order,200,5.13,1,
1784832093986,product,200,4.42,1,
1784832093994,inventory,200,4.09,1,
1784832094006,order,200,4.64,1,
1784832094006,product,200,4.14,1,
1784832094015,inventory,200,4.42,1,
1784832094026,product,200,5.1,1,
1784832094026,order,200,5.78,1,
1784832094035,inventory,200,4.93,1,
1784832094046,order,200,5.16,1,
1784832094046,product,200,4.62,1,
1784832094055,inventory,200,3.35,1,
1784832094066,order,200,5.26,1,
1784832094067,product,200,4.74,1,
1784832094075,inventory,200,3.78,1,
1784832094086,order,200,5.09,1,
1784832094087,product,200,4.38,1,
1784832094095,inventory,200,3.71,1,
1784832094106,order,200,4.72,1,
1784832094107,product,200,4.07,1,
1784832094115,inventory,200,3.82,1,
1784832094127,order,200,11.31,1,
1784832094127,product,200,15.98,1,
1784832094136,inventory,200,11.41,1,
1784832094147,order,200,12.24,1,
1784832094148,product,200,17.28,1,
1784832094157,inventory,200,6.72,1,
1784832094167,order,200,7.11,1,
1784832094168,product,200,6.1,1,
1784832094177,inventory,200,8.56,1,
1784832094187,order,200,6.21,1,
1784832094188,product,200,5.15,1,
1784832094197,inventory,200,4.51,1,
1784832094208,order,200,3.37,1,
1784832094208,product,200,2.88,1,
1784832094217,inventory,200,3.19,1,
1784832094228,product,200,3.4,1,
1784832094228,order,200,4.27,1,
1784832094237,inventory,200,3.02,1,
1784832094248,order,200,3.57,1,
1784832094249,product,200,2.81,1,
1784832094257,inventory,200,3.98,1,
1784832094268,order,200,5.02,1,
1784832094269,product,200,4.32,1,
1784832094278,inventory,200,4.16,1,
1784832094288,order,200,5.08,1,
1784832094289,product,200,4.25,1,
1784832094298,inventory,200,3.63,1,
1784832094308,order,200,4.67,1,
1784832094309,product,200,4.01,1,
1784832094318,inventory,200,4.12,1,
1784832094328,order,200,4.51,1,
1784832094329,product,200,4.17,1,
1784832094338,inventory,200,3.91,1,
1784832094349,order,200,4.44,1,
1784832094349,product,200,3.83,1,
1784832094358,inventory,200,3.88,1,
1784832094369,order,200,4.91,1,
1784832094369,product,200,4.65,1,
1784832094378,inventory,200,3.85,1,
1784832094389,order,200,4.84,1,
1784832094389,product,200,4.3,1,
1784832094398,inventory,200,3.51,1,
1784832094409,order,200,4.38,1,
1784832094410,product,200,3.69,1,
1784832094419,inventory,200,3.56,1,
1784832094429,order,200,4.64,1,
1784832094430,product,200,3.95,1,
1784832094439,inventory,200,3.35,1,
1784832094449,order,200,4.52,1,
1784832094450,product,200,3.97,1,
1784832094459,inventory,200,3.57,1,
1784832094469,order,200,4.55,1,
1784832094470,product,200,4.03,1,
1784832094479,inventory,200,3.43,1,
1784832094490,order,200,4.37,1,
1784832094490,product,200,3.88,1,
1784832094499,inventory,200,3.6,1,
1784832094510,product,200,3.65,1,
1784832094510,order,200,4.28,1,
1784832094519,inventory,200,4.34,1,
1784832094530,order,200,6.9,1,
1784832094531,product,200,11.28,1,
1784832094539,inventory,200,6.98,1,
1784832094550,order,200,5.76,1,
1784832094551,product,200,5.68,1,
1784832094560,inventory,200,3.46,1,
1784832094570,order,200,4.5,1,
1784832094571,product,200,3.42,1,
1784832094580,inventory,200,3.05,1,
1784832094590,order,200,3.1,1,
1784832094592,product,200,2.74,1,
1784832094600,inventory,200,2.74,1,
1784832094611,order,200,3.76,1,
1784832094612,product,200,3.65,1,
1784832094620,inventory,200,3.28,1,
1784832094631,order,200,4.38,1,
1784832094632,product,200,3.43,1,
1784832094640,inventory,200,3.52,1,
1784832094651,order,200,4.23,1,
1784832094652,product,200,3.58,1,
1784832094660,inventory,200,3.77,1,
1784832094671,order,200,4.36,1,
1784832094672,product,200,3.49,1,
1784832094680,inventory,200,3.62,1,
1784832094691,order,200,4.35,1,
1784832094692,product,200,3.55,1,
1784832094700,inventory,200,3.52,1,
1784832094711,order,200,4.59,1,
1784832094712,product,200,3.66,1,
1784832094721,inventory,200,3.25,1,
1784832094732,order,200,4.31,1,
1784832094732,product,200,3.58,1,
1784832094741,inventory,200,3.43,1,
1784832094752,order,200,4.41,1,
1784832094752,product,200,3.72,1,
1784832094761,inventory,200,3.38,1,
1784832094772,order,200,4.47,1,
1784832094773,product,200,3.76,1,
1784832094781,inventory,200,3.47,1,
1784832094792,order,200,4.97,1,
1784832094793,product,200,4.26,1,
1784832094801,inventory,200,3.52,1,
1784832094812,order,200,4.65,1,
1784832094813,product,200,4.05,1,
1784832094821,inventory,200,3.59,1,
1784832094832,order,200,4.22,1,
1784832094833,product,200,3.64,1,
1784832094841,inventory,200,3.64,1,
1784832094852,order,200,4.35,1,
1784832094853,product,200,3.79,1,
1784832094861,inventory,200,3.18,1,
1784832094873,order,200,4.4,1,
1784832094873,product,200,3.98,1,
1784832094882,inventory,200,3.43,1,
1784832094893,order,200,4.06,1,
1784832094893,product,200,3.58,1,
1784832094902,inventory,200,3.35,1,
1784832094913,order,200,4.63,1,
1784832094914,product,200,4.15,1,
1784832094922,inventory,200,6.33,1,
1784832094933,order,200,8.69,1,
1784832094934,product,200,15.15,1,
1784832094942,inventory,200,24.48,1,
1784832094953,order,200,9.42,1,
1784832094954,product,200,8.68,1,
1784832094967,inventory,200,8.01,1,
1784832094974,order,200,4.74,1,
1784832094976,product,200,4.39,1,
1784832094987,inventory,200,4.35,1,
1784832094994,order,200,3.96,1,
1784832094996,product,200,4.59,1,
1784832095007,inventory,200,4.27,1,
1784832095014,order,200,3.87,1,
1784832095016,product,200,3.51,1,
1784832095027,inventory,200,15.35,1,
1784832095034,order,200,4.24,1,
1784832095036,product,200,3.81,1,
1784832095047,inventory,200,2.69,1,
1784832095054,order,200,2.92,1,
1784832095056,product,200,2.51,1,
1784832095067,inventory,200,2.73,1,
1784832095074,order,200,2.91,1,
1784832095077,product,200,3.46,1,
1784832095088,inventory,200,3.48,1,
1784832095094,order,200,3.69,1,
1784832095097,product,200,3.67,1,
1784832095108,inventory,200,3.57,1,
1784832095115,order,200,3.98,1,
1784832095117,product,200,3.64,1,
1784832095128,inventory,200,3.44,1,
1784832095135,order,200,4.4,1,
1784832095137,product,200,3.55,1,
1784832095148,inventory,200,3.57,1,
1784832095155,order,200,3.63,1,
1784832095157,product,200,3.43,1,
1784832095168,inventory,200,3.4,1,
1784832095175,order,200,3.34,1,
1784832095177,product,200,3.54,1,
1784832095188,inventory,200,2.66,1,
1784832095195,order,200,2.7,1,
1784832095197,product,200,2.7,1,
1784832095208,inventory,200,2.27,1,
1784832095215,order,200,2.61,1,
1784832095218,product,200,2.11,1,
1784832095229,inventory,200,2.22,1,
1784832095235,order,200,2.84,1,
1784832095238,product,200,2.11,1,
1784832095249,inventory,200,2.37,1,
1784832095255,order,200,2.68,1,
1784832095258,product,200,1.92,1,
1784832095269,inventory,200,2.19,1,
1784832095276,order,200,2.36,1,
1784832095278,product,200,1.99,1,
1784832095289,inventory,200,2.78,1,
1784832095296,order,200,2.37,1,
1784832095298,product,200,2.18,1,
1784832095309,inventory,200,2.14,1,
1784832095316,order,200,2.67,1,
1784832095318,product,200,2.6,1,
1784832095329,inventory,200,5.35,1,
1784832095336,order,200,5.22,1,
1784832095338,product,200,5.23,1,
1784832095349,inventory,200,2.36,1,
1784832095356,order,200,2.43,1,
1784832095359,product,200,2.0,1,
1784832095369,inventory,200,2.55,1,
1784832095376,order,200,2.97,1,
1784832095379,product,200,2.32,1,
1784832095390,inventory,200,2.59,1,
1784832095396,order,200,2.61,1,
1784832095399,product,200,2.1,1,
1784832095410,inventory,200,2.26,1,
1784832095416,order,200,2.55,1,
1784832095419,product,200,2.19,1,
1784832095430,inventory,200,2.42,1,
1784832095437,order,200,3.04,1,
1784832095439,product,200,2.13,1,
1784832095450,inventory,200,2.25,1,
1784832095457,order,200,2.27,1,
1784832095459,product,200,1.99,1,
1784832095470,inventory,200,2.48,1,
1784832095477,order,200,2.39,1,
1784832095479,product,200,2.38,1,
1784832095490,inventory,200,2.35,1,
1784832095497,order,200,2.86,1,
1784832095500,product,200,2.16,1,
1784832095510,inventory,200,2.44,1,
1784832095517,order,200,2.47,1,
1784832095520,product,200,1.98,1,
1784832095530,inventory,200,2.49,1,
1784832095537,order,200,2.59,1,
1784832095540,product,200,1.99,1,
1784832095551,inventory,200,2.27,1,
1784832095557,order,200,2.36,1,
1784832095560,product,200,1.96,1,
1784832095571,inventory,200,2.45,1,
1784832095577,order,200,2.52,1,
1784832095580,product,200,2.02,1,
1784832095591,inventory,200,2.71,1,
1784832095597,order,200,2.36,1,
1784832095600,product,200,1.94,1,
1784832095611,inventory,200,2.23,1,
1784832095618,order,200,2.37,1,
1784832095620,product,200,1.94,1,
1784832095631,inventory,200,2.76,1,
